"","date_value","type","group","value"
"8950",2016-09-05,"arrest","firearms",2
"8951",2016-09-06,"arrest","firearms",8
"8952",2016-09-07,"arrest","firearms",8
"8953",2016-09-08,"arrest","firearms",6
"8954",2016-09-09,"arrest","firearms",3
"8955",2016-09-10,"arrest","firearms",4
"8956",2016-09-11,"arrest","firearms",1
"8957",2016-09-12,"arrest","firearms",6
"8958",2016-09-13,"arrest","firearms",5
"8959",2016-09-14,"arrest","firearms",2
"8960",2016-09-15,"arrest","firearms",1
"8961",2016-09-16,"arrest","firearms",6
"8962",2016-09-17,"arrest","firearms",2
"8963",2016-09-18,"arrest","firearms",4
"8964",2016-09-19,"arrest","firearms",3
"8965",2016-09-20,"arrest","firearms",4
"8966",2016-09-21,"arrest","firearms",4
"8967",2016-09-22,"arrest","firearms",3
"8968",2016-09-23,"arrest","firearms",6
"8969",2016-09-24,"arrest","firearms",6
"8970",2016-09-25,"arrest","firearms",5
"8971",2016-09-26,"arrest","firearms",3
"8972",2016-09-27,"arrest","firearms",3
"8973",2016-09-28,"arrest","firearms",10
"8974",2016-09-29,"arrest","firearms",3
"8975",2016-09-30,"arrest","firearms",0
"8976",2016-10-01,"arrest","firearms",4
"8977",2016-10-02,"arrest","firearms",2
"8978",2016-10-03,"arrest","firearms",3
"8979",2016-10-04,"arrest","firearms",4
"8980",2016-10-05,"arrest","firearms",3
"8981",2016-10-06,"arrest","firearms",2
"8982",2016-10-07,"arrest","firearms",3
"8983",2016-10-08,"arrest","firearms",6
"8984",2016-10-09,"arrest","firearms",2
"8985",2016-10-10,"arrest","firearms",3
"8986",2016-10-11,"arrest","firearms",4
"8987",2016-10-12,"arrest","firearms",4
"8988",2016-10-13,"arrest","firearms",7
"8989",2016-10-14,"arrest","firearms",9
"8990",2016-10-15,"arrest","firearms",3
"8991",2016-10-16,"arrest","firearms",4
"8992",2016-10-17,"arrest","firearms",3
"8993",2016-10-18,"arrest","firearms",6
"8994",2016-10-19,"arrest","firearms",4
"8995",2016-10-20,"arrest","firearms",4
"8996",2016-10-21,"arrest","firearms",3
"8997",2016-10-22,"arrest","firearms",6
"8998",2016-10-23,"arrest","firearms",3
"8999",2016-10-24,"arrest","firearms",0
"9000",2016-10-25,"arrest","firearms",3
"9001",2016-10-26,"arrest","firearms",4
"9002",2016-10-27,"arrest","firearms",7
"9003",2016-10-28,"arrest","firearms",3
"9004",2016-10-29,"arrest","firearms",5
"9005",2016-10-30,"arrest","firearms",1
"9006",2016-10-31,"arrest","firearms",2
"9007",2016-11-01,"arrest","firearms",3
"9008",2016-11-02,"arrest","firearms",5
"9009",2016-11-03,"arrest","firearms",7
"9010",2016-11-04,"arrest","firearms",4
"9011",2016-11-05,"arrest","firearms",3
"9012",2016-11-06,"arrest","firearms",2
"9013",2016-11-07,"arrest","firearms",1
"9014",2016-11-08,"arrest","firearms",2
"9015",2016-11-09,"arrest","firearms",5
"9016",2016-11-10,"arrest","firearms",2
"9017",2016-11-11,"arrest","firearms",7
"9018",2016-11-12,"arrest","firearms",5
"9019",2016-11-13,"arrest","firearms",2
"9020",2016-11-14,"arrest","firearms",2
"9021",2016-11-15,"arrest","firearms",2
"9022",2016-11-16,"arrest","firearms",3
"9023",2016-11-17,"arrest","firearms",5
"9024",2016-11-18,"arrest","firearms",4
"9025",2016-11-19,"arrest","firearms",3
"9026",2016-11-20,"arrest","firearms",5
"9027",2016-11-21,"arrest","firearms",2
"9028",2016-11-22,"arrest","firearms",3
"9029",2016-11-23,"arrest","firearms",3
"9030",2016-11-24,"arrest","firearms",2
"9031",2016-11-25,"arrest","firearms",0
"9032",2016-11-26,"arrest","firearms",4
"9033",2016-11-27,"arrest","firearms",2
"9034",2016-11-28,"arrest","firearms",5
"9035",2016-11-29,"arrest","firearms",3
"9036",2016-11-30,"arrest","firearms",3
"9037",2016-12-01,"arrest","firearms",5
"9038",2016-12-02,"arrest","firearms",8
"9039",2016-12-03,"arrest","firearms",2
"9040",2016-12-04,"arrest","firearms",6
"9041",2016-12-05,"arrest","firearms",3
"9042",2016-12-06,"arrest","firearms",2
"9043",2016-12-07,"arrest","firearms",1
"9044",2016-12-08,"arrest","firearms",1
"9045",2016-12-09,"arrest","firearms",0
"9046",2016-12-10,"arrest","firearms",2
"9047",2016-12-11,"arrest","firearms",3
"9048",2016-12-12,"arrest","firearms",2
"9049",2016-12-13,"arrest","firearms",0
"9050",2016-12-14,"arrest","firearms",7
"9051",2016-12-15,"arrest","firearms",8
"9052",2016-12-16,"arrest","firearms",4
"9053",2016-12-17,"arrest","firearms",5
"9054",2016-12-18,"arrest","firearms",2
"9055",2016-12-19,"arrest","firearms",6
"9056",2016-12-20,"arrest","firearms",2
"9057",2016-12-21,"arrest","firearms",3
"9058",2016-12-22,"arrest","firearms",2
"9059",2016-12-23,"arrest","firearms",2
"9060",2016-12-24,"arrest","firearms",2
"9061",2016-12-25,"arrest","firearms",2
"9062",2016-12-26,"arrest","firearms",4
"9063",2016-12-27,"arrest","firearms",0
"9064",2016-12-28,"arrest","firearms",5
"9065",2016-12-29,"arrest","firearms",11
"9066",2016-12-30,"arrest","firearms",3
"9067",2016-12-31,"arrest","firearms",3
"9068",2017-01-01,"arrest","firearms",4
"9069",2017-01-02,"arrest","firearms",2
"9070",2017-01-03,"arrest","firearms",3
"9071",2017-01-04,"arrest","firearms",4
"9072",2017-01-05,"arrest","firearms",8
"9073",2017-01-06,"arrest","firearms",6
"9074",2017-01-07,"arrest","firearms",3
"9075",2017-01-08,"arrest","firearms",2
"9076",2017-01-09,"arrest","firearms",0
"9077",2017-01-10,"arrest","firearms",4
"9078",2017-01-11,"arrest","firearms",3
"9079",2017-01-12,"arrest","firearms",2
"9080",2017-01-13,"arrest","firearms",5
"9081",2017-01-14,"arrest","firearms",4
"9082",2017-01-15,"arrest","firearms",2
"9083",2017-01-16,"arrest","firearms",5
"9084",2017-01-17,"arrest","firearms",5
"9085",2017-01-18,"arrest","firearms",4
"9086",2017-01-19,"arrest","firearms",4
"9087",2017-01-20,"arrest","firearms",1
"9088",2017-01-21,"arrest","firearms",4
"9089",2017-01-22,"arrest","firearms",3
"9090",2017-01-23,"arrest","firearms",1
"9091",2017-01-24,"arrest","firearms",2
"9092",2017-01-25,"arrest","firearms",1
"9093",2017-01-26,"arrest","firearms",0
"9094",2017-01-27,"arrest","firearms",4
"9095",2017-01-28,"arrest","firearms",3
"9096",2017-01-29,"arrest","firearms",3
"9097",2017-01-30,"arrest","firearms",4
"9098",2017-01-31,"arrest","firearms",5
"9099",2017-02-01,"arrest","firearms",7
"9100",2017-02-02,"arrest","firearms",3
"9101",2017-02-03,"arrest","firearms",9
"9102",2017-02-04,"arrest","firearms",3
"9103",2017-02-05,"arrest","firearms",1
"9104",2017-02-06,"arrest","firearms",2
"9105",2017-02-07,"arrest","firearms",1
"9106",2017-02-08,"arrest","firearms",5
"9107",2017-02-09,"arrest","firearms",2
"9108",2017-02-10,"arrest","firearms",5
"9109",2017-02-11,"arrest","firearms",3
"9110",2017-02-12,"arrest","firearms",0
"9111",2017-02-13,"arrest","firearms",2
"9112",2017-02-14,"arrest","firearms",4
"9113",2017-02-15,"arrest","firearms",3
"9114",2017-02-16,"arrest","firearms",8
"9115",2017-02-17,"arrest","firearms",3
"9116",2017-02-18,"arrest","firearms",6
"9117",2017-02-19,"arrest","firearms",7
"9118",2017-02-20,"arrest","firearms",5
"9119",2017-02-21,"arrest","firearms",0
"9120",2017-02-22,"arrest","firearms",3
"9121",2017-02-23,"arrest","firearms",4
"9122",2017-02-24,"arrest","firearms",4
"9123",2017-02-25,"arrest","firearms",5
"9124",2017-02-26,"arrest","firearms",4
"9125",2017-02-27,"arrest","firearms",2
"9126",2017-02-28,"arrest","firearms",2
"9127",2017-03-01,"arrest","firearms",2
"9128",2017-03-02,"arrest","firearms",6
"9129",2017-03-03,"arrest","firearms",7
"9130",2017-03-04,"arrest","firearms",4
"9131",2017-03-05,"arrest","firearms",2
"9132",2017-03-06,"arrest","firearms",2
"9133",2017-03-07,"arrest","firearms",1
"9134",2017-03-08,"arrest","firearms",0
"9135",2017-03-09,"arrest","firearms",2
"9136",2017-03-10,"arrest","firearms",1
"9137",2017-03-11,"arrest","firearms",3
"9138",2017-03-12,"arrest","firearms",1
"9139",2017-03-13,"arrest","firearms",0
"9140",2017-03-14,"arrest","firearms",1
"9141",2017-03-15,"arrest","firearms",1
"9142",2017-03-16,"arrest","firearms",5
"9143",2017-03-17,"arrest","firearms",3
"9144",2017-03-18,"arrest","firearms",5
"9145",2017-03-19,"arrest","firearms",3
"9146",2017-03-20,"arrest","firearms",2
"9147",2017-03-21,"arrest","firearms",1
"9148",2017-03-22,"arrest","firearms",4
"9149",2017-03-23,"arrest","firearms",5
"9150",2017-03-24,"arrest","firearms",7
"9151",2017-03-25,"arrest","firearms",2
"9152",2017-03-26,"arrest","firearms",0
"9153",2017-03-27,"arrest","firearms",2
"9154",2017-03-28,"arrest","firearms",1
"9155",2017-03-29,"arrest","firearms",8
"9156",2017-03-30,"arrest","firearms",2
"9157",2017-03-31,"arrest","firearms",4
"9158",2017-04-01,"arrest","firearms",5
"9159",2017-04-02,"arrest","firearms",6
"9160",2017-04-03,"arrest","firearms",3
"9161",2017-04-04,"arrest","firearms",1
"9162",2017-04-05,"arrest","firearms",4
"9163",2017-04-06,"arrest","firearms",8
"9164",2017-04-07,"arrest","firearms",0
"9165",2017-04-08,"arrest","firearms",4
"9166",2017-04-09,"arrest","firearms",2
"9167",2017-04-10,"arrest","firearms",4
"9168",2017-04-11,"arrest","firearms",4
"9169",2017-04-12,"arrest","firearms",3
"9170",2017-04-13,"arrest","firearms",2
"9171",2017-04-14,"arrest","firearms",2
"9172",2017-04-15,"arrest","firearms",0
"9173",2017-04-16,"arrest","firearms",1
"9174",2017-04-17,"arrest","firearms",0
"9175",2017-04-18,"arrest","firearms",4
"9176",2017-04-19,"arrest","firearms",7
"9177",2017-04-20,"arrest","firearms",3
"9178",2017-04-21,"arrest","firearms",4
"9179",2017-04-22,"arrest","firearms",2
"9180",2017-04-23,"arrest","firearms",4
"9181",2017-04-24,"arrest","firearms",1
"9182",2017-04-25,"arrest","firearms",7
"9183",2017-04-26,"arrest","firearms",5
"9184",2017-04-27,"arrest","firearms",8
"9185",2017-04-28,"arrest","firearms",4
"9186",2017-04-29,"arrest","firearms",8
"9187",2017-04-30,"arrest","firearms",2
"9188",2017-05-01,"arrest","firearms",5
"9189",2017-05-02,"arrest","firearms",1
"9190",2017-05-03,"arrest","firearms",3
"9191",2017-05-04,"arrest","firearms",4
"9192",2017-05-05,"arrest","firearms",1
"9193",2017-05-06,"arrest","firearms",4
"9194",2017-05-07,"arrest","firearms",2
"9195",2017-05-08,"arrest","firearms",4
"9196",2017-05-09,"arrest","firearms",6
"9197",2017-05-10,"arrest","firearms",8
"9198",2017-05-11,"arrest","firearms",2
"9199",2017-05-12,"arrest","firearms",3
"9200",2017-05-13,"arrest","firearms",3
"9201",2017-05-14,"arrest","firearms",0
"9202",2017-05-15,"arrest","firearms",3
"9203",2017-05-16,"arrest","firearms",3
"9204",2017-05-17,"arrest","firearms",22
"9205",2017-05-18,"arrest","firearms",11
"9206",2017-05-19,"arrest","firearms",2
"9207",2017-05-20,"arrest","firearms",5
"9208",2017-05-21,"arrest","firearms",3
"9209",2017-05-22,"arrest","firearms",2
"9210",2017-05-23,"arrest","firearms",2
"9211",2017-05-24,"arrest","firearms",3
"9212",2017-05-25,"arrest","firearms",2
"9213",2017-05-26,"arrest","firearms",5
"9214",2017-05-27,"arrest","firearms",8
"9215",2017-05-28,"arrest","firearms",2
"9216",2017-05-29,"arrest","firearms",0
"9217",2017-05-30,"arrest","firearms",3
"9218",2017-05-31,"arrest","firearms",2
"9219",2017-06-01,"arrest","firearms",4
"9220",2017-06-02,"arrest","firearms",1
"9221",2017-06-03,"arrest","firearms",4
"9222",2017-06-04,"arrest","firearms",1
"9223",2017-06-05,"arrest","firearms",4
"9224",2017-06-06,"arrest","firearms",4
"9225",2017-06-07,"arrest","firearms",9
"9226",2017-06-08,"arrest","firearms",5
"9227",2017-06-09,"arrest","firearms",4
"9228",2017-06-10,"arrest","firearms",0
"9229",2017-06-11,"arrest","firearms",3
"9230",2017-06-12,"arrest","firearms",3
"9231",2017-06-13,"arrest","firearms",8
"9232",2017-06-14,"arrest","firearms",7
"9233",2017-06-15,"arrest","firearms",2
"9234",2017-06-16,"arrest","firearms",5
"9235",2017-06-17,"arrest","firearms",2
"9236",2017-06-18,"arrest","firearms",4
"9237",2017-06-19,"arrest","firearms",3
"9238",2017-06-20,"arrest","firearms",3
"9239",2017-06-21,"arrest","firearms",3
"9240",2017-06-22,"arrest","firearms",4
"9241",2017-06-23,"arrest","firearms",5
"9242",2017-06-24,"arrest","firearms",4
"9243",2017-06-25,"arrest","firearms",3
"9244",2017-06-26,"arrest","firearms",5
"9245",2017-06-27,"arrest","firearms",1
"9246",2017-06-28,"arrest","firearms",3
"9247",2017-06-29,"arrest","firearms",10
"9248",2017-06-30,"arrest","firearms",3
"9249",2017-07-01,"arrest","firearms",8
"9250",2017-07-02,"arrest","firearms",4
"9251",2017-07-03,"arrest","firearms",3
"9252",2017-07-04,"arrest","firearms",3
"9253",2017-07-05,"arrest","firearms",3
"9254",2017-07-06,"arrest","firearms",2
"9255",2017-07-07,"arrest","firearms",2
"9256",2017-07-08,"arrest","firearms",2
"9257",2017-07-09,"arrest","firearms",3
"9258",2017-07-10,"arrest","firearms",7
"9259",2017-07-11,"arrest","firearms",1
"9260",2017-07-12,"arrest","firearms",3
"9261",2017-07-13,"arrest","firearms",8
"9262",2017-07-14,"arrest","firearms",8
"9263",2017-07-15,"arrest","firearms",5
"9264",2017-07-16,"arrest","firearms",3
"9265",2017-07-17,"arrest","firearms",5
"9266",2017-07-18,"arrest","firearms",1
"9267",2017-07-19,"arrest","firearms",6
"9268",2017-07-20,"arrest","firearms",11
"9269",2017-07-21,"arrest","firearms",4
"9270",2017-07-22,"arrest","firearms",4
"9271",2017-07-23,"arrest","firearms",2
"9272",2017-07-24,"arrest","firearms",7
"9273",2017-07-25,"arrest","firearms",4
"9274",2017-07-26,"arrest","firearms",8
"9275",2017-07-27,"arrest","firearms",3
"9276",2017-07-28,"arrest","firearms",6
"9277",2017-07-29,"arrest","firearms",1
"9278",2017-07-30,"arrest","firearms",1
"9279",2017-07-31,"arrest","firearms",1
"9280",2017-08-01,"arrest","firearms",1
"9281",2017-08-02,"arrest","firearms",4
"9282",2017-08-03,"arrest","firearms",3
"9283",2017-08-04,"arrest","firearms",3
"9284",2017-08-05,"arrest","firearms",5
"9285",2017-08-06,"arrest","firearms",2
"9286",2017-08-07,"arrest","firearms",0
"9287",2017-08-08,"arrest","firearms",4
"9288",2017-08-09,"arrest","firearms",8
"9289",2017-08-10,"arrest","firearms",8
"9290",2017-08-11,"arrest","firearms",5
"9291",2017-08-12,"arrest","firearms",4
"9292",2017-08-13,"arrest","firearms",2
"9293",2017-08-14,"arrest","firearms",2
"9294",2017-08-15,"arrest","firearms",2
"9295",2017-08-16,"arrest","firearms",6
"9296",2017-08-17,"arrest","firearms",3
"9297",2017-08-18,"arrest","firearms",8
"9298",2017-08-19,"arrest","firearms",8
"9299",2017-08-20,"arrest","firearms",1
"9300",2017-08-21,"arrest","firearms",2
"9301",2017-08-22,"arrest","firearms",1
"9302",2017-08-23,"arrest","firearms",3
"9303",2017-08-24,"arrest","firearms",2
"9304",2017-08-25,"arrest","firearms",10
"9305",2017-08-26,"arrest","firearms",3
"9306",2017-08-27,"arrest","firearms",3
"9307",2017-08-28,"arrest","firearms",7
"9308",2017-08-29,"arrest","firearms",10
"9309",2017-08-30,"arrest","firearms",4
"9310",2017-08-31,"arrest","firearms",8
"9311",2017-09-01,"arrest","firearms",3
"9312",2017-09-02,"arrest","firearms",3
"9313",2017-09-03,"arrest","firearms",4
"9314",2017-09-04,"arrest","firearms",1
"9315",2017-09-05,"arrest","firearms",5
"9316",2017-09-06,"arrest","firearms",7
"9317",2017-09-07,"arrest","firearms",3
"9318",2017-09-08,"arrest","firearms",4
"9319",2017-09-09,"arrest","firearms",0
"9320",2017-09-10,"arrest","firearms",4
"9321",2017-09-11,"arrest","firearms",5
"9322",2017-09-12,"arrest","firearms",1
"9323",2017-09-13,"arrest","firearms",4
"9324",2017-09-14,"arrest","firearms",8
"9325",2017-09-15,"arrest","firearms",6
"9326",2017-09-16,"arrest","firearms",6
"9327",2017-09-17,"arrest","firearms",0
"9328",2017-09-18,"arrest","firearms",3
"9329",2017-09-19,"arrest","firearms",4
"9330",2017-09-20,"arrest","firearms",5
"9331",2017-09-21,"arrest","firearms",11
"9332",2017-09-22,"arrest","firearms",5
"9333",2017-09-23,"arrest","firearms",1
"9334",2017-09-24,"arrest","firearms",4
"9335",2017-09-25,"arrest","firearms",5
"9336",2017-09-26,"arrest","firearms",4
"9337",2017-09-27,"arrest","firearms",4
"9338",2017-09-28,"arrest","firearms",5
"9339",2017-09-29,"arrest","firearms",3
"9340",2017-09-30,"arrest","firearms",4
"9341",2017-10-01,"arrest","firearms",2
"9342",2017-10-02,"arrest","firearms",4
"9343",2017-10-03,"arrest","firearms",2
"9344",2017-10-04,"arrest","firearms",6
"9345",2017-10-05,"arrest","firearms",9
"9346",2017-10-06,"arrest","firearms",6
"9347",2017-10-07,"arrest","firearms",1
"9348",2017-10-08,"arrest","firearms",4
"9349",2017-10-09,"arrest","firearms",0
"9350",2017-10-10,"arrest","firearms",3
"9351",2017-10-11,"arrest","firearms",4
"9352",2017-10-12,"arrest","firearms",6
"9353",2017-10-13,"arrest","firearms",2
"9354",2017-10-14,"arrest","firearms",5
"9355",2017-10-15,"arrest","firearms",5
"9356",2017-10-16,"arrest","firearms",6
"9357",2017-10-17,"arrest","firearms",0
"9358",2017-10-18,"arrest","firearms",3
"9359",2017-10-19,"arrest","firearms",2
"9360",2017-10-20,"arrest","firearms",4
"9361",2017-10-21,"arrest","firearms",5
"9362",2017-10-22,"arrest","firearms",4
"9363",2017-10-23,"arrest","firearms",0
"9364",2017-10-24,"arrest","firearms",6
"9365",2017-10-25,"arrest","firearms",9
"9366",2017-10-26,"arrest","firearms",5
"9367",2017-10-27,"arrest","firearms",8
"9368",2017-10-28,"arrest","firearms",3
"9369",2017-10-29,"arrest","firearms",4
"9370",2017-10-30,"arrest","firearms",3
"9371",2017-10-31,"arrest","firearms",2
"9372",2017-11-01,"arrest","firearms",6
"9373",2017-11-02,"arrest","firearms",4
"9374",2017-11-03,"arrest","firearms",5
"9375",2017-11-04,"arrest","firearms",4
"9376",2017-11-05,"arrest","firearms",4
"9377",2017-11-06,"arrest","firearms",2
"9378",2017-11-07,"arrest","firearms",3
"9379",2017-11-08,"arrest","firearms",3
"9380",2017-11-09,"arrest","firearms",4
"9381",2017-11-10,"arrest","firearms",3
"9382",2017-11-11,"arrest","firearms",4
"9383",2017-11-12,"arrest","firearms",0
"9384",2017-11-13,"arrest","firearms",3
"9385",2017-11-14,"arrest","firearms",5
"9386",2017-11-15,"arrest","firearms",7
"9387",2017-11-16,"arrest","firearms",4
"9388",2017-11-17,"arrest","firearms",2
"9389",2017-11-18,"arrest","firearms",3
"9390",2017-11-19,"arrest","firearms",4
"9391",2017-11-20,"arrest","firearms",1
"9392",2017-11-21,"arrest","firearms",3
"9393",2017-11-22,"arrest","firearms",2
"9394",2017-11-23,"arrest","firearms",3
"9395",2017-11-24,"arrest","firearms",1
"9396",2017-11-25,"arrest","firearms",3
"9397",2017-11-26,"arrest","firearms",7
"9398",2017-11-27,"arrest","firearms",1
"9399",2017-11-28,"arrest","firearms",6
"9400",2017-11-29,"arrest","firearms",6
"9401",2017-11-30,"arrest","firearms",1
"9402",2017-12-01,"arrest","firearms",0
"9403",2017-12-02,"arrest","firearms",6
"9404",2017-12-03,"arrest","firearms",6
"9405",2017-12-04,"arrest","firearms",1
"9406",2017-12-05,"arrest","firearms",5
"9407",2017-12-06,"arrest","firearms",5
"9408",2017-12-07,"arrest","firearms",3
"9409",2017-12-08,"arrest","firearms",3
"9410",2017-12-09,"arrest","firearms",6
"9411",2017-12-10,"arrest","firearms",2
"9412",2017-12-11,"arrest","firearms",3
"9413",2017-12-12,"arrest","firearms",1
"9414",2017-12-13,"arrest","firearms",4
"9415",2017-12-14,"arrest","firearms",4
"9416",2017-12-15,"arrest","firearms",5
"9417",2017-12-16,"arrest","firearms",5
"9418",2017-12-17,"arrest","firearms",9
"9419",2017-12-18,"arrest","firearms",3
"9420",2017-12-19,"arrest","firearms",3
"9421",2017-12-20,"arrest","firearms",5
"9422",2017-12-21,"arrest","firearms",3
"9423",2017-12-22,"arrest","firearms",3
"9424",2017-12-23,"arrest","firearms",9
"9425",2017-12-24,"arrest","firearms",2
"9426",2017-12-25,"arrest","firearms",1
"9427",2017-12-26,"arrest","firearms",1
"9428",2017-12-27,"arrest","firearms",8
"9429",2017-12-28,"arrest","firearms",5
"9430",2017-12-29,"arrest","firearms",5
"9431",2017-12-30,"arrest","firearms",4
"9432",2017-12-31,"arrest","firearms",5
"9433",2018-01-01,"arrest","firearms",3
"9434",2018-01-02,"arrest","firearms",2
"9435",2018-01-03,"arrest","firearms",6
"9436",2018-01-04,"arrest","firearms",1
"9437",2018-01-05,"arrest","firearms",2
"9438",2018-01-06,"arrest","firearms",3
"9439",2018-01-07,"arrest","firearms",3
"9440",2018-01-08,"arrest","firearms",0
"9441",2018-01-09,"arrest","firearms",7
"9442",2018-01-10,"arrest","firearms",6
"9443",2018-01-11,"arrest","firearms",4
"9444",2018-01-12,"arrest","firearms",4
"9445",2018-01-13,"arrest","firearms",3
"9446",2018-01-14,"arrest","firearms",1
"9447",2018-01-15,"arrest","firearms",2
"9448",2018-01-16,"arrest","firearms",4
"9449",2018-01-17,"arrest","firearms",6
"9450",2018-01-18,"arrest","firearms",6
"9451",2018-01-19,"arrest","firearms",4
"9452",2018-01-20,"arrest","firearms",5
"9453",2018-01-21,"arrest","firearms",6
"9454",2018-01-22,"arrest","firearms",1
"9455",2018-01-23,"arrest","firearms",4
"9456",2018-01-24,"arrest","firearms",6
"9457",2018-01-25,"arrest","firearms",7
"9458",2018-01-26,"arrest","firearms",5
"9459",2018-01-27,"arrest","firearms",4
"9460",2018-01-28,"arrest","firearms",1
"9461",2018-01-29,"arrest","firearms",2
"9462",2018-01-30,"arrest","firearms",2
"9463",2018-01-31,"arrest","firearms",6
"9464",2018-02-01,"arrest","firearms",2
"9465",2018-02-02,"arrest","firearms",5
"9466",2018-02-03,"arrest","firearms",6
"9467",2018-02-04,"arrest","firearms",0
"9468",2018-02-05,"arrest","firearms",2
"9469",2018-02-06,"arrest","firearms",3
"9470",2018-02-07,"arrest","firearms",2
"9471",2018-02-08,"arrest","firearms",0
"9472",2018-02-09,"arrest","firearms",5
"9473",2018-02-10,"arrest","firearms",1
"9474",2018-02-11,"arrest","firearms",2
"9475",2018-02-12,"arrest","firearms",2
"9476",2018-02-13,"arrest","firearms",5
"9477",2018-02-14,"arrest","firearms",3
"9478",2018-02-15,"arrest","firearms",3
"9479",2018-02-16,"arrest","firearms",3
"9480",2018-02-17,"arrest","firearms",1
"9481",2018-02-18,"arrest","firearms",6
"9482",2018-02-19,"arrest","firearms",4
"9483",2018-02-20,"arrest","firearms",8
"9484",2018-02-21,"arrest","firearms",1
"9485",2018-02-22,"arrest","firearms",3
"9486",2018-02-23,"arrest","firearms",7
"9487",2018-02-24,"arrest","firearms",2
"9488",2018-02-25,"arrest","firearms",4
"9489",2018-02-26,"arrest","firearms",2
"9490",2018-02-27,"arrest","firearms",5
"9491",2018-02-28,"arrest","firearms",6
"9492",2018-03-01,"arrest","firearms",3
"9493",2018-03-02,"arrest","firearms",4
"9494",2018-03-03,"arrest","firearms",1
"9495",2018-03-04,"arrest","firearms",5
"9496",2018-03-05,"arrest","firearms",3
"9497",2018-03-06,"arrest","firearms",8
"9498",2018-03-07,"arrest","firearms",3
"9499",2018-03-08,"arrest","firearms",1
"9500",2018-03-09,"arrest","firearms",1
"9501",2018-03-10,"arrest","firearms",3
"9502",2018-03-11,"arrest","firearms",1
"9503",2018-03-12,"arrest","firearms",6
"9504",2018-03-13,"arrest","firearms",3
"9505",2018-03-14,"arrest","firearms",5
"9506",2018-03-15,"arrest","firearms",3
"9507",2018-03-16,"arrest","firearms",1
"9508",2018-03-17,"arrest","firearms",1
"9509",2018-03-18,"arrest","firearms",3
"9510",2018-03-19,"arrest","firearms",2
"9511",2018-03-20,"arrest","firearms",5
"9512",2018-03-21,"arrest","firearms",2
"9513",2018-03-22,"arrest","firearms",2
"9514",2018-03-23,"arrest","firearms",4
"9515",2018-03-24,"arrest","firearms",4
"9516",2018-03-25,"arrest","firearms",2
"9517",2018-03-26,"arrest","firearms",1
"9518",2018-03-27,"arrest","firearms",2
"9519",2018-03-28,"arrest","firearms",3
"9520",2018-03-29,"arrest","firearms",4
"9521",2018-03-30,"arrest","firearms",4
"9522",2018-03-31,"arrest","firearms",1
"9523",2018-04-01,"arrest","firearms",5
"9524",2018-04-02,"arrest","firearms",4
"9525",2018-04-03,"arrest","firearms",5
"9526",2018-04-04,"arrest","firearms",3
"9527",2018-04-05,"arrest","firearms",0
"9528",2018-04-06,"arrest","firearms",9
"9529",2018-04-07,"arrest","firearms",3
"9530",2018-04-08,"arrest","firearms",2
"9531",2018-04-09,"arrest","firearms",1
"9532",2018-04-10,"arrest","firearms",6
"9533",2018-04-11,"arrest","firearms",5
"9534",2018-04-12,"arrest","firearms",6
"9535",2018-04-13,"arrest","firearms",3
"9536",2018-04-14,"arrest","firearms",4
"9537",2018-04-15,"arrest","firearms",5
"9538",2018-04-16,"arrest","firearms",1
"9539",2018-04-17,"arrest","firearms",1
"9540",2018-04-18,"arrest","firearms",6
"9541",2018-04-19,"arrest","firearms",3
"9542",2018-04-20,"arrest","firearms",3
"9543",2018-04-21,"arrest","firearms",3
"9544",2018-04-22,"arrest","firearms",4
"9545",2018-04-23,"arrest","firearms",3
"9546",2018-04-24,"arrest","firearms",4
"9547",2018-04-25,"arrest","firearms",3
"9548",2018-04-26,"arrest","firearms",9
"9549",2018-04-27,"arrest","firearms",3
"9550",2018-04-28,"arrest","firearms",5
"9551",2018-04-29,"arrest","firearms",5
"9552",2018-04-30,"arrest","firearms",2
"9553",2018-05-01,"arrest","firearms",9
"9554",2018-05-02,"arrest","firearms",6
"9555",2018-05-03,"arrest","firearms",2
"9556",2018-05-04,"arrest","firearms",3
"9557",2018-05-05,"arrest","firearms",6
"9558",2018-05-06,"arrest","firearms",0
"9559",2018-05-07,"arrest","firearms",3
"9560",2018-05-08,"arrest","firearms",4
"9561",2018-05-09,"arrest","firearms",3
"9562",2018-05-10,"arrest","firearms",5
"9563",2018-05-11,"arrest","firearms",3
"9564",2018-05-12,"arrest","firearms",6
"9565",2018-05-13,"arrest","firearms",2
"9566",2018-05-14,"arrest","firearms",2
"9567",2018-05-15,"arrest","firearms",2
"9568",2018-05-16,"arrest","firearms",7
"9569",2018-05-17,"arrest","firearms",5
"9570",2018-05-18,"arrest","firearms",2
"9571",2018-05-19,"arrest","firearms",4
"9572",2018-05-20,"arrest","firearms",1
"9573",2018-05-21,"arrest","firearms",3
"9574",2018-05-22,"arrest","firearms",3
"9575",2018-05-23,"arrest","firearms",1
"9576",2018-05-24,"arrest","firearms",3
"9577",2018-05-25,"arrest","firearms",2
"9578",2018-05-26,"arrest","firearms",9
"9579",2018-05-27,"arrest","firearms",5
"9580",2018-05-28,"arrest","firearms",1
"9581",2018-05-29,"arrest","firearms",2
"9582",2018-05-30,"arrest","firearms",3
"9583",2018-05-31,"arrest","firearms",3
"9584",2018-06-01,"arrest","firearms",2
